ingredient_code,std_name_ko,std_name_en,old_name_ko,old_name_en,as_of_date,source,ingest_date,batch_id
21804,비피도박테리움/락토바실러스/파프리카발효물,,,,,kcia,2026-03-23,kcia_2026-03-23
21803,비피도박테리움/락토바실러스/서양산딸기발효물,,,,,kcia,2026-03-23,kcia_2026-03-23
21802,흑노호꽃추출물,,,,,kcia,2026-03-23,kcia_2026-03-23
21801,흑노호잎/뿌리추출물,,,,,kcia,2026-03-23,kcia_2026-03-23
21800,흑노호잎추출물,,,,,kcia,2026-03-23,kcia_2026-03-23
21799,드라세나 스투키추출물,,,상아산세베리아추출물,,kcia,2026-03-23,kcia_2026-03-23
21798,찹쌀떡버섯균사체/돌꽃뿌리추출물발효여과물,,,,,kcia,2026-03-23,kcia_2026-03-23
21797,흑노호뿌리추출물,Kadsura Coccinea Root Extract,,,,kcia,2026-03-23,kcia_2026-03-23
21796,클로렐라 미누티시마/소듐글루타메이트발효추출여과물,Chlorella Minutissima/Sodium Glutamate Ferment Extract Filtrate,,,,kcia,2026-03-23,kcia_2026-03-23
21795,하이드롤라이즈드양모표피단백질,Hydrolyzed Wool Cuticle Protein,,,,kcia,2026-03-23,kcia_2026-03-23
21794,아리스토텔리아 킬렌시스열매즙,Aristotelia Chilensis Fruit Juice,,,,kcia,2026-03-23,kcia_2026-03-23
21791,사철쑥가루,Artemisia Capillaris Powder,,,,kcia,2026-03-23,kcia_2026-03-23
21790,멜라레우카 퀸퀘네르비아잎오일,Melaleuca Quinquenervia Leaf Oil,,,,kcia,2026-03-23,kcia_2026-03-23
21789,잇꽃씨오일피페로닐에스터즈,Safflower Seed Oil Piperonyl Esters,,,,kcia,2026-03-23,kcia_2026-03-23
21788,마름캘러스추출물,,,,,kcia,2026-03-23,kcia_2026-03-23
21787,락토바실러스/개똥쑥잎/줄기추출물발효여과물,,,,,kcia,2026-03-23,kcia_2026-03-23
21786,락토바실러스/보리추출물발효여과물,Lactobacillus/Barley Extract Ferment Filtrate,,,,kcia,2026-03-23,kcia_2026-03-23
21785,페디오코쿠스/갯방풍잎/줄기/뿌리추출물발효여과물,,,,,kcia,2026-03-23,kcia_2026-03-23
21784,갯방풍잎/줄기/뿌리추출물,,,,,kcia,2026-03-23,kcia_2026-03-23
21783,락토바실러스/갯방풍잎/줄기/뿌리추출물발효여과물,,,,,kcia,2026-03-23,kcia_2026-03-23
21782,잔나비불로초발효여과물,Ganoderma Applanatum Ferment Filtrate,,잔나비걸상버섯균사체배양여과물,,kcia,2026-03-23,kcia_2026-03-23
21781,영지버섯균사체배양여과물,,,,,kcia,2026-03-23,kcia_2026-03-23
21780,꽃송이버섯균사체배양여과물,,,,,kcia,2026-03-23,kcia_2026-03-23
21779,진흙버섯균사체배양여과물,,,,,kcia,2026-03-23,kcia_2026-03-23
21778,산돌배잎추출물,Pyrus Ussuriensis Leaf Extract,,,,kcia,2026-03-23,kcia_2026-03-23
21777,백미꽃수,Cynanchum Atratum Water,,,,kcia,2026-03-23,kcia_2026-03-23
21776,천마꽃추출물,Gastrodia Elata Flower Extract,,,,kcia,2026-03-23,kcia_2026-03-23
21773,라다넘잔가지추출물,Cistus Ladaniferus Twig Extract,89997-74-0,,,kcia,2026-03-23,kcia_2026-03-23
21772,레몬유칼립투스잎/잔가지오일,Eucalyptus Citriodora Leaf/Twig Oil,85203-56-1,,,kcia,2026-03-23,kcia_2026-03-23
21771,트라이펩타이드-73,Tripeptide-73,,,,kcia,2026-03-23,kcia_2026-03-23
21770,트라이펩타이드-72,Tripeptide-72,,,,kcia,2026-03-23,kcia_2026-03-23
21769,시지기움 포르모숨잎추출물,Syzygium Formosum Leaf Extract,,,,kcia,2026-03-23,kcia_2026-03-23
21768,솔잣나무가지/잎오일,Cupressus Sempervirens Branch/Leaf Oil,8013-86-3,,,kcia,2026-03-23,kcia_2026-03-23
21767,알-(에스-대장균티오레독신-1헵타펩타이드-44헥사펩타이드-40올리고펩타이드-165에스에이치-폴리펩타이드-122),r-(s-Escherichia Coli Thioredoxin-1 Heptapeptide-44 Hexapeptide-40 Oligopeptide-165 sh-Polypeptide-122),,,,kcia,2026-03-23,kcia_2026-03-23
21766,나도팽나무버섯폴리사카라이드,Pholiota Microspora Polysaccharides,,,,kcia,2026-03-23,kcia_2026-03-23
21765,하이드롤라이즈드보리지씨오일,Hydrolyzed Borage Seed Oil,,,,kcia,2026-03-23,kcia_2026-03-23
21761,인체말초혈액유래엔케이세포배양액,Human Peripheral Blood Derived Natural Killer Cell Conditioned Media,,,,kcia,2026-03-23,kcia_2026-03-23
21760,오렌지껍질,,,,,kcia,2026-03-23,kcia_2026-03-23
21759,스키조키트리움용해여과물,,,,,kcia,2026-03-23,kcia_2026-03-23
21758,프렌치로즈꽃,Rosa Gallica Flower,84604-13-7,,,kcia,2026-03-23,kcia_2026-03-23
21757,p-메칠아미노페놀설페이트,p-Methylaminophenol Sulfate,1936-57-8 55-55-0,황산p-메칠아미노페놀,,kcia,2026-03-23,kcia_2026-03-23
21756,라우라마이드디파,Lauramide DIPA,54914-38-4,,,kcia,2026-03-23,kcia_2026-03-23
21755,비스(아미노프로필)비스(나프틸메틸)멜라민에이치씨엘,Bis(Aminopropyl) Bis(Naphthylmethyl) Melamine HCl,,,,kcia,2026-03-23,kcia_2026-03-23
21754,레몬밤잎,,,,,kcia,2026-03-23,kcia_2026-03-23
21753,당아욱꽃,Malva Sylvestris (Mallow) Flower,,,,kcia,2026-03-23,kcia_2026-03-23
21752,피텔레파스 아이콰토리알리스씨가루,Phytelephas Aequatorialis Seed Powder,,,,kcia,2026-03-23,kcia_2026-03-23
21751,옐로우스위트클로버꽃가루,,,,,kcia,2026-03-23,kcia_2026-03-23
21750,골든메인코레옵시스추출물,Coreopsis Basalis Extract,,,,kcia,2026-03-23,kcia_2026-03-23
21749,스케네데스무스 데세르티콜라발효추출물,Scenedesmus Deserticola Ferment Extract,,,,kcia,2026-03-23,kcia_2026-03-23
21748,엘-멘톨,l-Menthol,,,,kcia,2026-03-23,kcia_2026-03-23
21747,덱스판테놀,Dexpanthenol,81-13-0,,,kcia,2026-03-23,kcia_2026-03-23
21744,팔미토일헵타펩타이드-18,Palmitoyl Heptapeptide-18,,,,kcia,2026-03-23,kcia_2026-03-23
21743,하이드롤라이즈드옥수수전분하이드록시에틸에터,Hydrolyzed Corn Starch Hydroxyethyl Ether,,,,kcia,2026-03-23,kcia_2026-03-23
21742,펜타소듐테트라카복시메틸헵타데카노일다이펩타이드-12,Pentasodium Tetracarboxymethyl Heptadecanoyl Dipeptide-12,2252359-13-8,,,kcia,2026-03-23,kcia_2026-03-23
21741,바실러스/양배추잎발효추출여과물,Bacillus/Cabbage Leaf Ferment Extract Filtrate,,,,kcia,2026-03-23,kcia_2026-03-23
21740,밤부사 불가리스캘러스배양액추출물,Bambusa Vulgaris Callus Culture Conditioned Media Extract,,,,kcia,2026-03-23,kcia_2026-03-23
21739,패션프룻캘러스배양액,Passiflora Edulis Callus Culture Conditioned Media,,,,kcia,2026-03-23,kcia_2026-03-23
21738,연꽃분열조직세포배양액,Nelumbo Nucifera Meristem Cell Culture Conditioned Media,,,,kcia,2026-03-23,kcia_2026-03-23
21737,왕벚나무싹세포추출물,Prunus Yedoensis Sprout Cell Extract,,,,kcia,2026-03-23,kcia_2026-03-23
21736,라임잎추출물,Citrus Aurantifolia (Lime) Leaf Extract,,,,kcia,2026-03-23,kcia_2026-03-23
21735,글루타밀메틸설포닐플루오로페닐하이드라자이드,Glutamyl Methylsulfonyl Fluorophenylhydrazide,,,,kcia,2026-03-23,kcia_2026-03-23
21734,에스에이치-올리고펩타이드-96에스피,sh-Oligopeptide-96 SP,,,,kcia,2026-03-23,kcia_2026-03-23
21733,락토바실러스/인삼열매/잎/뿌리추출물발효물,Lactobacillus/Panax Ginseng Berry/Leaf/Root Extract Ferment,,,,kcia,2026-03-23,kcia_2026-03-23
21732,팔미토일헥사펩타이드-52,Palmitoyl Hexapeptide-52,,,,kcia,2026-03-23,kcia_2026-03-23
21731,아크릴레이트/메톡시피이지-90메타크릴레이트크로스폴리머,Acrylates/Methoxy PEG-90 Methacrylate Crosspolymer,957645-61-3,,,kcia,2026-03-23,kcia_2026-03-23
21730,헥사펩타이드-46,Hexapeptide-46,,,,kcia,2026-03-23,kcia_2026-03-23
21729,반하캘러스배양액,Pinellia Ternata Callus Culture Conditioned Media,,,,kcia,2026-03-23,kcia_2026-03-23
21728,반하캘러스추출물,Pinellia Ternata Callus Extract,,,,kcia,2026-03-23,kcia_2026-03-23
21727,유향나무검오일,Boswellia Carterii Gum Oil,89957-98-2,,,kcia,2026-03-23,kcia_2026-03-23
21726,윈터세이보리잎가루,,,,,kcia,2026-03-23,kcia_2026-03-23
21725,야생딸기잎가루,,,,,kcia,2026-03-23,kcia_2026-03-23
21724,레몬버베나잎가루,,,,,kcia,2026-03-23,kcia_2026-03-23
21723,에버라스팅꽃가루,,,,,kcia,2026-03-23,kcia_2026-03-23
21722,파디나 보리아나추출물,Padina Boryana Extract,,,,kcia,2026-03-23,kcia_2026-03-23
21721,쑥부쟁이캘러스배양액,Aster Yomena Callus Conditioned Media,,,,kcia,2026-03-23,kcia_2026-03-23
21720,쑥부쟁이캘러스추출물,Aster Yomena Callus Extract,,,,kcia,2026-03-23,kcia_2026-03-23
21719,세경석곡추출물,Dendrobium Candidum Extract,,철피석곡추출물,,kcia,2026-03-23,kcia_2026-03-23
21718,거북추출물,Turtle Extract,,,,kcia,2026-03-23,kcia_2026-03-23
21717,곰피추출물,Ecklonia Stolonifera Extract,,조류추출물,,kcia,2026-03-23,kcia_2026-03-23
21716,락토바실러스/(요엽후박나무껍질/소엽잎/쇠비름추출물)발효여과물,,,,,kcia,2026-03-23,kcia_2026-03-23
21715,효모/(바오밥나무열매/포트마리골드꽃/쐐기풀잎추출물)발효여과물,,,,,kcia,2026-03-23,kcia_2026-03-23
21714,페디오코쿠스/사과즙/황토발효물,,,,,kcia,2026-03-23,kcia_2026-03-23
21713,트라이플루오로메틸페네틸메살라진,Trifluoromethylphenethyl Mesalazine,927685-43-6,,,kcia,2026-03-23,kcia_2026-03-23
21712,폴리실리콘-34,Polysilicone-34,,,,kcia,2026-03-23,kcia_2026-03-23
21711,에스알-(호랑이폴리펩타이드-2헥사펩타이드-40),sr-(Tiger Polypeptide-2 Hexapeptide-40),,,,kcia,2026-03-23,kcia_2026-03-23
21710,바실러스/락토바실러스/(측백나무잎/귤껍질/감태잎/한련초잎/콩/약모밀잎/인동덩굴꽃/콘민트잎/뽕나무잎/소엽잎/하수오뿌리)추출발효여과물,,,,,kcia,2026-03-23,kcia_2026-03-23
21709,바실러스/락토바실러스/(병풀잎/녹차/귤껍질/콩/약모밀잎/소엽잎/녹두/진흙버섯균사체/꽈리열매/황금잎)추출발효여과물,,,,,kcia,2026-03-23,kcia_2026-03-23
21708,바실러스/락토바실러스/(녹차/병풀잎/귤껍질/창과감초뿌리/뽕나무잎/탱자열매/도꼬마리열매)추출발효여과물,,,,,kcia,2026-03-23,kcia_2026-03-23
21707,바실러스/(바이오틴/모과/더덕뿌리/무화과/레몬밤/석류)발효추출물,,,,,kcia,2026-03-23,kcia_2026-03-23
21706,살비아잎가루,Salvia Officinalis (Sage) Leaf Powder,84082-79-1 (generic),,,kcia,2026-03-23,kcia_2026-03-23
21705,에스알-(기린폴리펩타이드-1헥사펩타이드-40),sr-(Giraffe Polypeptide-1 Hexapeptide-40),,,,kcia,2026-03-23,kcia_2026-03-23
21704,에스알-(거북폴리펩타이드-1헥사펩타이드-40),sr-(Turtle Polypeptide-1 Hexapeptide-40),,,,kcia,2026-03-23,kcia_2026-03-23
21703,에스알-(돌고래폴리펩타이드-1헥사펩타이드-40),sr-(Dolphin Polypeptide-1 Hexapeptide-40),,,,kcia,2026-03-23,kcia_2026-03-23
21702,에스알-(호랑이폴리펩타이드-1헥사펩타이드-40),sr-(Tiger Polypeptide-1 Hexapeptide-40),,,,kcia,2026-03-23,kcia_2026-03-23
21701,메티오닐에스에이치-폴리펩타이드-96,Methionyl sh-Polypeptide-96,,,,kcia,2026-03-23,kcia_2026-03-23
21700,폴리우레탄-79,Polyurethane-79,,,,kcia,2026-03-23,kcia_2026-03-23
21699,에스알-(클로스트리듐 보툴리눔폴리펩타이드-1알라닐거미올리고펩타이드-1헥사펩타이드-40),sr-(Clostridium Botulinum Polypeptide-1 Alanyl Spider Oligopeptide-1 Hexapeptide-40),,,,kcia,2026-03-23,kcia_2026-03-23
21698,에스알-(클로스트리듐 보툴리눔폴리펩타이드-1해파리폴리펩타이드-1헥사펩타이드-40),sr-(Clostridium Botulinum Polypeptide-1 Jellyfish Polypeptide-1 Hexapeptide-40),,,,kcia,2026-03-23,kcia_2026-03-23
21697,가래나무수액,,,,,kcia,2026-03-23,kcia_2026-03-23
21696,바실러스/참꽃나무꽃발효추출여과물,Bacillus/Rhododendron Weyrichii Flower Ferment Extract Filtrate,,,,kcia,2026-03-23,kcia_2026-03-23
21695,멘테인카복사미도에틸아세테이트,Menthane Carboxamidoethyl Acetate,39668-74-1 68489-14-5,,,kcia,2026-03-23,kcia_2026-03-23
21694,바실러스/몽당잎모자반발효추출여과물,Bacillus/Sargassum Muticum Ferment Extract Filtrate,,,,kcia,2026-03-23,kcia_2026-03-23
21691,알-(에스에이치/에스-생쥐폴리펩타이드-1에스에이치-폴리펩타이드-95)/알-(에스에이치/에스-생쥐폴리펩타이드-2에스에이치-폴리펩타이드-118),r-(sh/s-Mouse Polypeptide-1 sh-Polypeptide-95)/r-(sh/s-Mouse Polypeptide-2 sh-Polypeptide-118),,에스에이치-면역글로불린지4,,kcia,2026-03-23,kcia_2026-03-23
21690,창포뿌리/알로에베라잎/쑥잎/녹차/치자나무열매/은행나무잎/스페인감초뿌리/약모밀/차가버섯/인동덩굴꽃/콘민트잎/황금뿌리/민들레/녹두수,,,,,kcia,2026-03-23,kcia_2026-03-23
21689,마늘/쑥잎/영지버섯/은행나무잎/연꽃뿌리/진흙버섯/소나무잎/당느릅나무껍질수,,,,,kcia,2026-03-23,kcia_2026-03-23
21688,하수오뿌리/소나무잎/고삼뿌리추출물,,,,,kcia,2026-03-23,kcia_2026-03-23
21687,락토바실러스용해물,Lactobacillus Lysate,1686112-36-6,,,kcia,2026-03-23,kcia_2026-03-23
21686,병풀오일,Centella Asiatica Oil,,,,kcia,2026-03-23,kcia_2026-03-23
21685,마주아/광나무열매/(참당귀/천마뿌리)/(삼/봉선화/참오동나무/측백나무)씨/조각자나무가시/석창포/한련초/박하/복령추출물,Dioscorea Batatas Bulb/Ligustrum Japonicum Fruit/(Angelica Gigas/Gastrodia Elata Root)/(Cannabis Sativa/Impatiens Balsamina/Paulownia Tomentosa/Platycladus Orientalis Seed)/Gleditsia Sinensis Thorn/Acorus Gramineus/Eclipta Prostrata/Mentha Haplocalyx/Wolfiporia Extensa Extract,,,,kcia,2026-03-23,kcia_2026-03-23
21684,느릅나무뿌리추출물,Ulmus Davidiana Root Extract,,,,kcia,2026-03-23,kcia_2026-03-23
21683,비피도박테리움/조발효추출물,,,,,kcia,2026-03-23,kcia_2026-03-23
21682,에스에이치-올리고펩타이드-5에스피,sh-Oligopeptide-5 SP,,,,kcia,2026-03-23,kcia_2026-03-23
21681,폴리시포니아 엘롱가타추출물,Polysiphonia Elongata Extract,1893414-66-8 (generic),,,kcia,2026-03-23,kcia_2026-03-23
21680,라우릴아민다이프로필렌다이아민,Laurylamine Dipropylenediamine,2372-82-9,,,kcia,2026-03-23,kcia_2026-03-23
21679,아세틸진저론,Acetyl Zingerone,30881-23-3,,,kcia,2026-03-23,kcia_2026-03-23
21678,아이소소바이드다이카프릴레이트,Isosorbide Dicaprylate,64896-70-4,,,kcia,2026-03-23,kcia_2026-03-23
21677,하이드록시레스베라트롤,Hydroxyresveratrol,29700-22-9,,,kcia,2026-03-23,kcia_2026-03-23
21675,에스에이치-헥사펩타이드-6에스피아마이드,sh-Hexapeptide-6 SP Amide,,헥사펩타이드-1K,,kcia,2026-03-23,kcia_2026-03-23
21674,노란잎코스모스꽃,,,,,kcia,2026-03-23,kcia_2026-03-23
21673,녹차꽃,,,,,kcia,2026-03-23,kcia_2026-03-23
21672,퉁퉁마디줄기,,,,,kcia,2026-03-23,kcia_2026-03-23
21671,라벤더꽃/줄기,,,,,kcia,2026-03-23,kcia_2026-03-23
21670,닥풀꽃수,Abelmoschus Manihot Flower Water,,,,kcia,2026-03-23,kcia_2026-03-23
21669,효모/(잇꽃/은행/해바라기/녹두)씨추출물발효여과물,,,,,kcia,2026-03-23,kcia_2026-03-23
21668,석창포/참당귀뿌리/침향나무줄기/삼씨/한련초/천마/조각자나무가시/봉선화씨/광나무열매/박하/하수오뿌리/복령/측백나무씨/소나무겨우사리추출물,,,,,kcia,2026-03-23,kcia_2026-03-23
21667,참당귀뿌리/천궁뿌리줄기/조각자나무가시/벌집/약모밀/봉선화씨/목향/모란/복령/도라지뿌리/하수오뿌리/황금뿌리추출물,,,,,kcia,2026-03-23,kcia_2026-03-23
21666,자작나무껍질/측백나무잎/녹차/귤껍질/약모밀/뽕나무(열매/뿌리껍질/잎)/소엽잎/고삼뿌리추출물,,,,,kcia,2026-03-23,kcia_2026-03-23
21665,디오스퓌로스 니티다열매추출물,Diospyros Nitida Fruit Extract,,,,kcia,2026-03-23,kcia_2026-03-23
21664,제비고깔꽃/잎/줄기,,,,,kcia,2026-03-23,kcia_2026-03-23
21663,에스-테르티아핀에스피,s-Tertiapin SP,,,,kcia,2026-03-23,kcia_2026-03-23
21662,메티오닐에스-멜리틴에스피,Methionyl s-Melittin SP,,,,kcia,2026-03-23,kcia_2026-03-23
21661,에스-아파민에스피,s-Apamin SP,,,,kcia,2026-03-23,kcia_2026-03-23
21660,하이드롤라이즈드여왕벌추출물,Hydrolyzed Queen Bee Extract,,서양뒤영벌글라이코스아미노글리칸,,kcia,2026-03-23,kcia_2026-03-23
21659,꽃향유오일,,,,,kcia,2026-03-23,kcia_2026-03-23
21658,하이드록시에틸다이에틸렌트라이아민다이올레아마이드/팔미타마이드,Hydroxyethyl Diethylenetriamine Dioleamide/Palmitamide,0,,,kcia,2026-03-23,kcia_2026-03-23
21657,무궁화꽃수,Hibiscus Syriacus Flower Water,,,,kcia,2026-03-23,kcia_2026-03-23
21656,무궁화잎추출물,Hibiscus Syriacus Leaf Extract,,,,kcia,2026-03-23,kcia_2026-03-23
21655,하이드롤라이즈드무궁화나무껍질추출물,Hydrolyzed Hibiscus Syriacus Bark Extract,0,하이들로라이즈드무궁화나무껍질추출물,,kcia,2026-03-23,kcia_2026-03-23
21654,무궁화줄기추출물,Hibiscus Syriacus Stem Extract,0,,,kcia,2026-03-23,kcia_2026-03-23
21653,무궁화씨오일,Hibiscus Syriacus Seed Oil,0,,,kcia,2026-03-23,kcia_2026-03-23
21652,세피올라이트,Sepiolite,63800-37-3,,,kcia,2026-03-23,kcia_2026-03-23
21651,쿼터늄-90세피올라이트,Quaternium-90 Sepiolite,0,,,kcia,2026-03-23,kcia_2026-03-23
21650,쿼터늄-90몬모릴로나이트,Quaternium-90 Montmorillonite,,,,kcia,2026-03-23,kcia_2026-03-23
21647,흰전나무잎추출물,Abies Alba Needle Extract,90028-76-5,,,kcia,2026-03-23,kcia_2026-03-23
21644,스트로브잣나무잔가지오일,Pinus Strobus Twig Oil,90082-77-2 94266-48-5,흰소나무잔가지오일,,kcia,2026-03-23,kcia_2026-03-23
21610,헤마테인,Hematein,475-25-2,,,kcia,2026-03-23,kcia_2026-03-23
21597,하이드록시프로필비스(N-하이드록시에틸-p-페닐렌다이아민)에이치씨엘,Hydroxypropyl bis(N-Hydroxyethyl-p-Phenylenediamine) HCl,128729-28-2,하이드록시프로필비스(N-하이드록시에칠-p-페닐렌디아민)에이치씨엘,,kcia,2026-03-23,kcia_2026-03-23
21580,하이드록시벤조모르폴린,Hydroxybenzomorpholine,26021-57-8,,,kcia,2026-03-23,kcia_2026-03-23
21512,피리딘-2-올 1-옥사이드,"Pyridine-2-ol, 1-oxide",,,,kcia,2026-03-23,kcia_2026-03-23
21491,플루오레센트브라이트너367,Fluorescent Brightener 367,5089-22-5,,,kcia,2026-03-23,kcia_2026-03-23
21467,3-프로필리덴프탈라이드,3-Propylidenephthalide,17369-59-4,프로필리덴프탈라이드,,kcia,2026-03-23,kcia_2026-03-23
21407,포타슘설파이트,Potassium Sulfite,10117-38-1 23873-77-0,,,kcia,2026-03-23,kcia_2026-03-23
21405,포타슘살리실레이트,Potassium Salicylate,578-36-9,,,kcia,2026-03-23,kcia_2026-03-23
21355,펙티나타전나무잎오일,Abies Pectinata Needle Oil,92128-34-2,,,kcia,2026-03-23,kcia_2026-03-23
21273,트랜스-로즈케톤-5,Trans-Rose Ketone-5,39872-57-6,,,kcia,2026-03-23,kcia_2026-03-23
21177,테트라브로모-ο-크레졸,Tetrabromo-o-cresol,,,,kcia,2026-03-23,kcia_2026-03-23
21172,터피놀렌,Terpinolene,586-62-9,,,kcia,2026-03-23,kcia_2026-03-23
21029,켐브라잣나무목부추출물,Pinus Cembra Wood Extract,,,,kcia,2026-03-23,kcia_2026-03-23
21020,칼슘살리실레이트,Calcium Salicylate,824-35-1,,,kcia,2026-03-23,kcia_2026-03-23
20985,카나다발삼잎추출물,Abies Balsamea (Balsam Canada) Needle Extract,85085-34-3,,,kcia,2026-03-23,kcia_2026-03-23
20943,인체양수세포배양액추출물,Human Amniotic Fluid Cell Conditioned Media Extract,,,,kcia,2026-03-23,kcia_2026-03-23
20941,인체신경세포배양액,Human Neural Cell Conditioned Media,,,,kcia,2026-03-23,kcia_2026-03-23
